,train_loss,train_acc,val_loss,cal_acc
0,0.699248404729934,54.148023850025474,0.7045934995015463,54.236111111111114
1,0.6895365118980408,52.43963078896891,0.6891331871350607,51.63194444444445
2,0.6885149847893488,54.06748404746323,0.690211296081543,52.15277777777778
3,0.6913765583719526,52.39067489497961,0.6828694542249044,53.71527777777778
4,0.6830091930571056,56.95774366361803,0.6884918014208475,47.986111111111114
5,0.6823102831840515,53.876053102939274,0.690586527188619,53.71527777777778
6,0.6843442547888983,52.59896298953899,0.6803408066431681,52.15277777777778
7,0.6800722905567714,54.323737947335474,0.6822894811630249,50.06944444444445
8,0.6821012610480899,55.560800713626264,0.6790772477785746,55.27777777777778
9,0.6801320399556842,56.87689914925185,0.6786440014839172,54.604166666666664
10,0.6744781732559204,54.015569988748815,0.6810799439748129,58.770833333333336
11,0.6726406784284682,62.507508477173644,0.6747274200121561,59.65972222222222
12,0.6749593019485474,56.926206767197606,0.6794844667116801,63.229166666666664
13,0.669573304199037,58.950960202091125,0.6747826735178629,61.145833333333336
14,0.6741834084192911,57.23918150328781,0.6522857149442037,52.138888888888886
15,0.6686977658952985,59.40790763702437,0.667704164981842,60.99305555555555
16,0.6633807846478054,62.110618934862984,0.6760419805844625,58.020833333333336
17,0.6646972128323146,57.331277463757054,0.6588941812515259,56.458333333333336
18,0.6623816859154474,58.444842043332635,0.657754103342692,54.895833333333336
19,0.6612466091201419,60.89033268601587,0.667513926823934,56.458333333333336
20,0.6580204821768261,61.22971016643729,0.6634198228518168,58.020833333333336
21,0.6575744521050226,61.29280366356811,0.6576318939526876,58.020833333333336
22,0.6591362073307946,64.28517607514861,0.6544921596844991,59.50694444444445
23,0.6528470459438506,64.17333504692786,0.6607962052027384,59.50694444444445
24,0.650152291570391,61.208786733537714,0.6406944394111633,61.513888888888886
25,0.6473037458601452,63.17708444704067,0.6502527991930643,64.11805555555556
26,0.6464740690730867,63.018548376344064,0.650253434975942,57.86805555555555
27,0.648957473891122,62.054180679260604,0.6403790712356567,59.951388888888886
28,0.6407219994635809,63.52731885802107,0.6431698600451151,70.0625
29,0.6437149587131682,62.041814957723915,0.6476710637410482,63.88888888888889
30,0.6365748814174107,64.75789084664393,0.6330157319704691,65.97222222222223
31,0.6396494649705433,65.04896540982247,0.6343221863110861,69.02083333333333
32,0.6389732020241874,66.43585731467563,0.63142991065979,64.85416666666667
33,0.6269070931843349,67.92312754282717,0.6440056165059408,70.0625
34,0.6352289404187884,66.5228018513125,0.6282884081204733,67.38194444444444
35,0.6350544889767965,66.93657762859884,0.6298654079437256,68.94444444444444
36,0.6317531835465204,69.35224688543957,0.6313775976498922,69.46527777777777
37,0.6275414512270973,68.63302865964714,0.6265986959139506,67.97916666666667
38,0.6277771961121332,67.40621523286255,0.6330551703770956,71.5486111111111
39,0.6266413103966486,67.9286180707862,0.618087649345398,73.55555555555556
40,0.6227862806547255,71.37844277853607,0.6137688755989075,66.78472222222223
41,0.6188051388377235,68.1680064891276,0.6186692317326864,74.0
42,0.6174472343353998,70.98566058391056,0.6240467429161072,68.27083333333333
43,0.6163947071347918,69.65320572511294,0.6122486591339111,72.4375
44,0.6173821063268752,70.53178045089147,0.6275626619656881,70.875
45,0.6134974218550182,66.61854032433419,0.6080017884572347,71.91666666666667
46,0.6171602862221854,71.7062843611933,0.6169044971466064,73.47916666666667
47,0.6133502892085484,69.41673919975555,0.6243531703948975,74.96527777777777
48,0.6121975297019595,71.97191964974195,0.6141699155171713,80.1736111111111
49,0.6091180926277524,68.5132923422642,0.6075978676478068,71.7638888888889
50,0.6051998961539495,72.3175580663308,0.6071224013964335,72.3611111111111
51,0.605694401831854,69.97573248625058,0.5843709707260132,73.47916666666667
52,0.5988436681883675,69.11734758612936,0.5987269083658854,74.0
53,0.5924036417688642,74.0967810790736,0.5932608048121134,71.84027777777777
54,0.5971255728176662,72.57320868505103,0.5889963110287985,73.9236111111111
55,0.5975132243973869,72.75055653425336,0.5812658071517944,72.3611111111111
56,0.5959945491382054,72.62069762366666,0.5856886108716329,76.52777777777777
57,0.5904076127778917,76.55957148599194,0.5852383772532145,71.7638888888889
58,0.5918911638714018,71.3484199408116,0.5817668040593466,79.05555555555556
59,0.5835823161261422,72.25018736565173,0.5879965623219808,76.375
60,0.584653635819753,75.06084947445343,0.5762853225072225,76.81944444444444
61,0.5894430563563392,70.83461248457877,0.5963886777559916,75.77777777777777
62,0.5795952251979283,72.9553339907807,0.5772855480511984,72.80555555555556
63,0.5746821619215465,78.23187449322043,0.5691378513971964,78.45833333333333
64,0.5745983975274223,70.09918575357956,0.5672507087389628,74.8125
65,0.5777402633712405,73.08227228904674,0.5694189071655273,78.90277777777777
66,0.5694298517136347,75.83395612566298,0.5748165051142374,76.22222222222223
67,0.5769034198352269,70.93023320626865,0.5615016222000122,79.34722222222223
68,0.5637129729702359,76.99595564427776,0.561109721660614,80.3888888888889
69,0.5598438779513041,76.47620866819125,0.5638521512349447,77.2638888888889
70,0.5607438598360334,72.14961711834523,0.5550291140874227,80.3888888888889
71,0.5586079330671401,73.68594526942707,0.5400313933690389,75.7013888888889
72,0.5512340139775049,72.90980385010323,0.5384905834992727,75.7013888888889
73,0.5553021700609297,75.49080681887715,0.5535107851028442,80.3888888888889
74,0.5522446802684239,74.44342841138663,0.5631262262662252,79.34722222222223
75,0.548625743105298,76.79720879771882,0.5358678499857584,80.3125
76,0.5468670285883404,75.75186849328387,0.5322798291842142,77.70833333333333
77,0.5443280225708371,76.44630090174154,0.5391964515050253,80.83333333333333
78,0.5424226082506634,74.27373582908103,0.5215900540351868,79.27083333333333
79,0.5442330737908682,76.93861918300809,0.5101518829663595,76.14583333333333
80,0.5432077305657523,78.5431436970064,0.5317663749059042,80.83333333333333
81,0.5396560231844584,77.44866663403785,0.5210156142711639,81.35416666666667
82,0.5351371197473436,76.39994542406183,0.506017287572225,78.75
83,0.5316162123566582,78.35268074730821,0.520133356253306,79.79166666666667
84,0.5333379677363804,74.47734167056817,0.5117919345696768,80.83333333333333
85,0.5278874805995396,74.69970465136232,0.4992306927839915,82.84027777777777
86,0.5264972916671208,76.69718014537949,0.5049879550933838,81.875
87,0.5162284274895986,77.89263776723793,0.49293922384579975,80.3125
88,0.5168343768233344,78.96877213516841,0.4930475652217865,78.75
89,0.5117036061627525,79.69935611397935,0.5094648599624634,78.22916666666667
90,0.5123378606069655,75.66907789835057,0.511980265378952,80.3125
91,0.511097286428724,76.48549084048392,0.47187968095143634,77.2638888888889
92,0.5052328365189689,80.93255394441115,0.5193495154380798,81.9513888888889
93,0.4998017918495905,79.19414480868,0.483746071656545,77.63194444444444
94,0.5024388191245851,77.04090382077182,0.5194593966007233,83.88194444444444
95,0.4924217022600628,79.40816022960506,0.48732706904411316,80.2361111111111
96,0.49863390411649433,80.44476094921839,0.5125178198019663,76.66666666666667
97,0.49308893652189345,79.23512003945646,0.5016457140445709,85.0
98,0.4932239878745306,75.45158180876471,0.5285926262537638,83.4375
99,0.4875569329375312,79.71727255946318,0.4850481351216634,82.91666666666667
