Loss
8.931864738
8.93576622
8.95072937
8.940682411
8.941695213
8.937771797
8.93969059
8.936927795
8.434576988
8.430747986
8.41451931
8.412451744
8.415463448
8.598586082
8.568073273
8.573254585
7.844034195
7.678440571
7.698101521
7.709123611
7.676057339
7.883152962
7.98717165
7.975253105
7.445658684
7.393494606
7.258608818
7.273681641
7.250897408
7.256960869
7.274659634
7.294940472
6.924715519
6.902020931
6.91554451
6.917119503
7.048954487
7.049473763
7.247069836
7.199168682
7.024581909
7.069087505
7.214528561
7.102146149
6.73859024
6.743189812
6.731127262
6.846096992
7.038449287
7.154620647
6.986476898
6.855424404
6.705505371
6.512005806
6.489677429
6.542192936
6.408000946
6.457075119
6.444722176
6.423857689
6.441687107
6.467460155
6.547785759
6.53588438
6.485405922
6.879467964
6.882775307
6.878827095
6.873168945
7.033610821
7.055464745
7.054958344
6.951112747
6.935441017
6.941873074
6.9491992
6.961007595
6.930185795
6.946527958
6.93575573
6.761746883
6.824197769
6.790594101
6.759747028
6.791847706
6.799219608
6.775590897
6.802776337
6.646670818
6.656020164
6.637194633
6.645100594
6.641849518
6.647118092
7.160392284
6.944667816
7.081691742
7.114124775
6.600844383
6.429580212
6.385403633
6.436189651
6.632040024
6.977787495
6.897789001
6.933110237
6.932878017
6.390614033
6.412983894
6.393556595
6.395310879
6.301949978
6.276002884
6.261074066
6.255654812
6.251746655
6.276978493
6.35311842
6.342280865
6.596868992
6.724605083
6.700573444
6.677616596
6.852070332
6.554161549
6.198028088
6.186713219
6.22391367
6.332606316
6.910232067
6.929096699
6.587035656
6.684726715
6.465137959
6.081840515
6.121767521
6.171933174
6.193139553
6.193040371
6.213711262
6.168949604
6.201769352
6.21488905
6.209824562
6.143927097
6.202960968
6.179352283
6.485523224
6.683166981
6.649180412
6.641894817
6.669236183
6.628835201
6.645894051
6.612257481
6.617224216
6.617291927
6.636404514
6.654942513
6.620380878
6.582472324
6.590396404
6.561533928
6.559710979
6.588535786
6.548865795
6.560850143
6.539710045
6.547139168
6.535536766
6.54921627
6.554049969
6.559341431
6.579161644
6.568376064
6.586244583
6.651573181
7.019978046
6.646528244
6.875275135
6.492042065
6.249877453
6.261860847
6.23610878
6.272365093
6.642730236
6.728133678
6.758837223
6.845621109
6.506607056
6.26036787
6.248860359
6.228313446
6.236278057
6.180875778
6.17902422
6.151406765
6.1987257
6.193184376
6.213400364
6.271188259
6.316260338
6.46288538
6.677467823
6.656991005
6.652008533
6.755376816
6.754745483
6.328499317
6.205781937
6.229793072
6.226672649
6.476194859
6.808630943
6.815258026
6.427781105
6.490665913
6.237440586
6.016680241
6.090949059
6.124463081
6.118813515
6.105712414
6.121960163
6.071856022
6.087804317
6.091517448
6.109693527
6.184595108
