Loss
2.618948221206665
2.539259672164917
2.585113286972046
2.601290464401245
2.4210002422332764
2.48140025138855
2.473484992980957
2.4099109172821045
2.3419530391693115
2.7247049808502197
2.5429999828338623
2.365591287612915
2.5393314361572266
2.657715320587158
2.3871774673461914
2.2172374725341797
2.4018590450286865
2.285313844680786
2.5626895427703857
2.3654239177703857
2.409346342086792
2.397517681121826
2.1709182262420654
2.273289680480957
2.4485933780670166
2.2626090049743652
2.2784385681152344
2.268115997314453
2.279679775238037
2.2341041564941406
2.243751287460327
2.111384153366089
2.0099024772644043
2.116565465927124
2.2727532386779785
2.2319083213806152
2.3772130012512207
2.146233558654785
2.0466878414154053
2.1483747959136963
2.2774856090545654
2.139892578125
2.3218626976013184
2.3458292484283447
2.103457450866699
2.2821743488311768
2.261836290359497
2.351310968399048
2.367626905441284
2.2715601921081543
2.1188292503356934
2.265794515609741
2.35211181640625
2.254821538925171
2.25773024559021
2.156322479248047
2.270962953567505
2.3883678913116455
2.3178746700286865
2.263709545135498
2.2739388942718506
2.15258526802063
2.2784712314605713
2.098414421081543
2.3545877933502197
2.171067476272583
2.167440891265869
2.357003927230835
2.2382471561431885
2.164205551147461
2.203331708908081
2.2121424674987793
2.1174497604370117
2.1616315841674805
2.1562159061431885
2.3489723205566406
2.4657864570617676
2.1586086750030518
2.2424468994140625
2.401451587677002
2.319011926651001
2.241272449493408
2.219860553741455
2.232025384902954
2.398676633834839
2.249122381210327
2.1393747329711914
2.3635013103485107
2.27296781539917
2.1936113834381104
2.330670118331909
2.192209482192993
2.1166038513183594
2.2024757862091064
2.1752283573150635
2.177159070968628
2.22074294090271
2.2834060192108154
2.1802074909210205
2.392951250076294
2.2631728649139404
2.2400476932525635
2.1985645294189453
2.2567625045776367
2.204454183578491
2.16631817817688
2.273390769958496
2.1965227127075195
2.0898807048797607
2.208498001098633
2.1364681720733643
2.2183547019958496
2.3597257137298584
2.2932677268981934
2.341899871826172
2.1039273738861084
2.2539234161376953
2.037696361541748
2.277576446533203
2.1603431701660156
2.1838579177856445
2.227658987045288
2.1949474811553955
2.3461313247680664
2.324059247970581
2.2084157466888428
2.2321932315826416
2.2754340171813965
2.182246685028076
2.2856953144073486
2.228825569152832
2.4477109909057617
2.241947650909424
2.3368794918060303
2.362292528152466
2.3288843631744385
2.339470386505127
2.308750629425049
2.453974962234497
2.168499708175659
2.2893505096435547
2.241645336151123
2.335732936859131
2.2439451217651367
2.3052663803100586
2.179144859313965
2.2346324920654297
2.268505334854126
2.2692573070526123
2.315775156021118
2.3164591789245605
2.194498300552368
2.31728196144104
2.2349720001220703
2.287449359893799
2.353456735610962
2.341691493988037
2.154730796813965
2.266951322555542
2.218370199203491
2.323637008666992
2.2606029510498047
1.9249823093414307
1.7907458543777466
2.2747464179992676
2.1928064823150635
2.2904164791107178
2.2984683513641357
2.19116473197937
2.23482346534729
2.022710084915161
2.2630727291107178
2.233052968978882
2.1981606483459473
1.990922451019287
2.2694523334503174
2.0311076641082764
2.2540760040283203
2.2959325313568115
2.200819969177246
2.1527860164642334
2.213705062866211
2.230043649673462
2.1485695838928223
2.0817463397979736
2.156773090362549
2.196195602416992
2.2072227001190186
2.105252265930176
2.132087230682373
2.1146323680877686
2.1051199436187744
2.3300554752349854
2.170952320098877
2.2669105529785156
2.325417995452881
2.1722497940063477
2.116638660430908
2.227993965148926
2.136863946914673
2.176283597946167
2.2178001403808594
2.135366201400757
